source,id,title,company,city,remote,salary_min,salary_max,salary_avg,currency,skills,level,category,collected_at,region,month,salary_avg_rub_norm
TheMuse,21677197,Automation & Controls Engineer (Asset Engineering),SpaceX,El Segundo,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21223319,"Senior Software Engineer - Fullstack, Grocery",Uber,Remote,True,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21544430,"Failure Analysis Engineer, Microelectronics (Starlink)",SpaceX,Lockhart,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21571562,"Sr. Manager, Software Engineering (Services Lead) - Unpublished R&D Product",Riot Games,Los Angeles,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21435981,"Sr. RF/Microwave Engineer, Satellites (Starlink) ",SpaceX,Redmond,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21416958,Sr Software Engineer - Backend,Uber,"São Paulo, Brazil",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21677629,Information Security Engineer - Mid Level,USAA,Plano,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21484144,Senior Software Engineer,Uber,"Hyderabad, India",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21347092,"Engineering Manager, Resolutions Platform - Brazil",DoorDash,"São Paulo, Brazil",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21632612,Electrical Designer - National Contract,Bechtel,"Gurgaon, India",False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:24,International,2026-05,
TheMuse,21179874,Satellite Policy Manager (Starlink Mobile),SpaceX,Washington,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21661710,Infrastructure Console and Metadata Service Senior Engineering Manager,Bank of America,Chandler,False,,,,USD,Software Engineering,Senior,Data Science,2026-05-11 18:19:25,International,2026-05,
TheMuse,18606939,Drivers Needed in Las Vegas,Lyft,Las Vegas,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21238060,Application Developer - Atlassian,Uber,Sunnyvale,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21496225,Software Engineer II A - GBS IND,Bank of America,"Chennai, India",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21648224,Thermal Engineer (Starlink),SpaceX,Lockhart,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,20888400,"Senior Staff Engineer, Developer Platform",Uber,"Amsterdam, Netherlands",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21375567,"Mission Manager, Space Lasers (Starshield)",SpaceX,El Segundo,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21377187,"Sr. Security Software Engineer, Applied Computing (Starshield)",SpaceX,Washington,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21680743,Senior Fire Protection Engineer,Bechtel,"Warsaw, Poland",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21325205,Sr. Security Software Engineer (Starshield),SpaceX,El Segundo,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21603242,Laser Production Technician (Starlink) - 2nd Shift ,SpaceX,Redmond,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21537185,Electrical Distribution Engineer (Harness / EDS),DoorDash,Oakland,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,18815810,Senior Frontend Engineer - Geocore,Uber,San Francisco,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:25,International,2026-05,
TheMuse,21660950,Senior Software Engineer (Python),Exadel,"Kazanlak, Bulgaria",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21099140,"Software Engineer II- Backend, Marketplace/Maps/Membership/AV",Uber,San Francisco,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21665695,Ingeniero/a de Aseguramiento de Calidad,Bechtel,"La Rinconada, Peru",False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21429796,"Sr Software Engineer, Backend (AV and AI)",Uber,Remote,True,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21583428,Veterinary Assistant/Technician - South Lamar TX,"Modern Animal, Inc.",Austin,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21436851,Senior Engineer - SIEM Platform Engineering & Operations,Bank of America,Addison,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21326934,Software Engineer III - GBS IND - R,Bank of America,"Chennai, India",False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,19885343,"Systems Engineer Level III  Columbia, MD   TS/SCI with FULL SCOPE REQ","SNS One, Inc.",Crofton,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,17572664,Engineering Manager II,Uber,"Bangalore, India",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21669536,"Software Engineer, Intern - Vaga exclusiva para PCD",DoorDash,"São Paulo, Brazil",False,,,,USD,Software Engineering,Internship,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,20986719,"Engineering Manager II, Core Security Engineering",Uber,Sunnyvale,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21601192,QA Engineer II - Teamfight Tactics (Contract),Riot Games,Singapore,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,18749327,Customer Benefit Advisor I (On-Site),Unum Group,Chattanooga,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,21665850,"Veterinary Assistant (VA) - Pasadena, CA","Modern Animal, Inc.",Pasadena,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:26,International,2026-05,
TheMuse,18551516,Engineering Technician (Utility),The Coca-Cola Company,"Sawangan, Indonesia",False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,19460885,Software Engineer III-Python,Bank of America,Addison,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21619022,"Manager, Software Engineering (Tools & Frameworks) - Developer Connections",Riot Games,Mountain View,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21679152,"Security Engineer, Insider Threat",DoorDash,Flexible / Remote,True,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21457158,Principal Engineer - GenAI Team,Bank of America,New York,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21187165,L2 Senior Technical Support Engineer,Celonis,"Madrid, Spain",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21444658,"Software Engineer, Design Software (Starship)",SpaceX,El Segundo,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21484147,Software Engineer II - Uber Eats,Uber,San Francisco,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21619848,"Sr. Product Development Manager, Customer Hardware (Starlink)",SpaceX,Lockhart,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21489473,Senior Software Engineer - Delivery Growth - 3PDG,Uber,Remote,True,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21519213,"Associate, Dasher & Logistics - Product Operations Strategy & Operations",DoorDash,Atlanta,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21643631,Sr. Software Engineer (Flight Reliability),SpaceX,El Segundo,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21661700,Senior Engineer - Equities Cash Technology Liquidity Engines,Bank of America,Jersey City,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21577143,"Senior Interactive Music Designer - League Studios, Creative eXpressions",Riot Games,Los Angeles,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,21682475,Principal Engineer - Digital Asset Platform,Bank of America,New York,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:27,International,2026-05,
TheMuse,18463090,Senior Software Engineer - Backend - Membership,Uber,"Bangalore, India",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21602521,"Member of Technical Staff, Platform Engineer, Special Programs",SpaceX,Washington,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,20156799,"Software Engineer, Backend",DoorDash,"London, United Kingdom",False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21665690,Especialista de IA,Bechtel,"Santiago, Chile",False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21409469,Lead Simulation Engineer,DoorDash,San Francisco,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21428858,Sr Software Engineer (Backend) - GenAI,Uber,Remote,True,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21671357,"Senior Director, Corporate Audit - SOX Program",The Coca-Cola Company,"Bonifacio Global City, Philippines",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21366557,Senior Engineer - Commodity Index Platform Lead,Bank of America,New York,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21291249,Sr Applications Developer_Atlassian Cloud,Uber,"Bangalore, India",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21607461,"Embedded Software Engineer, OS/Platform (Starlink)",SpaceX,Lockhart,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21062827,Staff Software Engineer - Remote Assistance,Uber,Seattle,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21666383,"Graduate 2026 PhD Software Engineer II (AV Labs), United States",Uber,Sunnyvale,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21654098,"Veterinary Assistant - Phoenix, AZ","Modern Animal, Inc.",Phoenix,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21484778,"Principal Security Software Engineer, Applied Computing (Starshield) ",SpaceX,Washington,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,18409390,Network Defense Developer,Bank of America,Chicago,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21648133,Systems Engineer,Bechtel,Oak Ridge,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21107641,Sr. Antenna Engineer (Starlink),SpaceX,Lockhart,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:28,International,2026-05,
TheMuse,21533588,Sr Software - Core Infrastructure,Uber,San Francisco,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21607325,Project Field Superintendent,Bechtel,Baldwinsville,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21583277,"Sr. Electrical Engineer, Hardware Reliability (Starlink)",SpaceX,Lockhart,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21533090,Sr. Automation Engineer (Starlink Growth),SpaceX,Lockhart,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21298866,"Software Engineer, Tracking (Starshield)",SpaceX,El Segundo,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21356524,"Automation Build Engineer, Development (Starlink)",SpaceX,Lockhart,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,17792803,Senior Lead Cloud Security Architect,Cox Automotive,Decatur,False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21418258,Senior Software Engineer -  SAP ABAP,Celonis,"Bangalore, India",False,,,,USD,Software Engineering,Senior,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21577616,Physical Design Engineer II (Silicon Engineering),SpaceX,Irvine,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,17714143,Mid-Level Network/RF Technician,"SimVentions, Inc - Glassdoor ✪ 4.6",Virginia Beach,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:29,International,2026-05,
TheMuse,21661716,Assistant Vice President; Risk Analysis Specialist,Bank of America,Charlotte,False,,,,USD,Software Engineering,Middle,Software Development,2026-05-11 18:19:29,International,2026-05,
