source,id,title,company,city,remote,salary,skills,collected_at,search_keyword
Habr,habr_1000151615,Разработчик Node.js,X5 Digital,Москва,True,Зарплата не указанаПохожие специалисты получают 151 000 - 267 000 ₽,"Node.js, TypeScript, JavaScript, MongoDB, Apache Kafka",2026-05-11 17:56:13,javascript
Habr,habr_1000156020,QA Automation Engineer (JavaScript/TypeScript),X5 Digital,Москва,False,Зарплата не указанаПохожие специалисты получают 153 000 - 300 000 ₽,"Node.js, REST, JavaScript, Модульное тестирование, HTTP",2026-05-11 17:56:13,javascript
Habr,habr_1000165221,Shader Developer,Clideo,Не указан,True,Зарплата не указанаПохожие специалисты получают 235 000 - 350 000 ₽,"JavaScript, Vue.js",2026-05-11 17:56:13,javascript
Habr,habr_1000166390,Технический писатель,WebSoft,Санкт-Петербург,True,,"JavaScript, C#, Техническая документация",2026-05-11 17:56:13,javascript
Habr,habr_1000162215,Стажер Frontend-разработчик (React),PREAX,Не указан,True,Зарплата не указанаПохожие специалисты получают 23 000 - 95 000 ₽,"CSS, TypeScript, JavaScript, Git, HTML",2026-05-11 17:56:13,javascript
Habr,habr_1000164868,Fullstack-разработчик (REACT+JAVA),Банк России,Санкт-Петербург,False,Зарплата не указанаПохожие специалисты получают 260 000 - 400 000 ₽,"Java, React, Node.js, Angular, Junit",2026-05-11 17:56:13,javascript
Habr,habr_1000153542,Reverse engineer,deeplay,Москва,True,Зарплата не указанаПохожие специалисты получают 200 000 - 419 000 ₽,"Linux, Frida, Ghidra, Wireshark",2026-05-11 17:56:13,javascript
Habr,habr_1000166226,Fullstack Developer (MERN / NestJS),Creative Code,Не указан,True,,"Node.js, React, Next.js, TDD/BDD, DDD",2026-05-11 17:56:17,js
Habr,habr_1000166301,PHP и Node.js разработчик,TripShock Adventures,Не указан,True,от 1000 до 2500 $,"MySQL, PHP, Node.js, NoSQL, Git",2026-05-11 17:56:17,js
Habr,habr_1000061315,Fullstack PHP Laravel/VueJS разработчик,Emsoft,Не указан,True,до 150 000 ₽,"PHP, Laravel, Vue.js, Nuxt.js, MySQL",2026-05-11 17:56:17,js
Habr,habr_1000166336,VibeCoder / Platform Engineer (Node.js / Kubernetes),Fabrique,Москва,True,до 220 000 ₽,"Git, Docker, PostgreSQL, Node.js, Kubernetes",2026-05-11 17:56:17,js
Habr,habr_1000139185,Руководитель группы разработки (backend Node.js),X5 Digital,Москва,True,Зарплата не указанаПохожие специалисты получают 400 000 - 500 000 ₽,"Node.js, MongoDB, Redis, RabbitMQ, ClickHouse",2026-05-11 17:56:17,js
Habr,habr_1000166380,Founding Full-Stack Engineer (React / React Native / Node.js),"ООО ""Стримрекорд""",Москва,True,Зарплата не указанаПохожие специалисты получают 150 000 - 224 000 ₽,"React, React Native, Node.js, Google Firebase, Разработка мобильных приложений",2026-05-11 17:56:17,js
Habr,habr_1000136672,"Fullstack-разработчик (PHP, vue.js)",Fix Price,Москва,False,Зарплата не указанаПохожие специалисты получают 126 000 - 160 000 ₽,"PHP, HTML, SQL, Linux, Docker",2026-05-11 17:56:17,js
Habr,habr_1000166316,Technical Lead (CTO),Экосистема тенниса,Москва,True,от 500 000 ₽,"Kotlin, Swift, PHP, Vue.js",2026-05-11 17:56:17,js
Habr,habr_1000166283,Frontend-разработчик на Angular,ИнфоТеКС,Томск,False,Зарплата не указанаПохожие специалисты получают 150 000 - 272 000 ₽,"Angular, TypeScript, HTML, CSS, REST",2026-05-11 17:56:17,js
Habr,habr_1000162419,DevSecOps/AppSec,ИТ-компания «Лоция»,Не указан,True,Зарплата не указанаПохожие специалисты получают 224 000 - 393 000 ₽,"SAST/DAST, Linux, CI/CD, Kubernetes, Docker",2026-05-11 17:56:20,js
Habr,habr_1000166319,DevOps Engineer/DevOps-инженер,ZennoLab,Нижний Новгород,False,от 150 000 ₽,"Linux, Docker, Kubernetes, CI/CD, GitLab",2026-05-11 17:56:20,js
Habr,habr_1000165914,Системный аналитик,Банк России,Томск,False,Зарплата не указанаПохожие специалисты получают 140 000 - 242 000 ₽,"SQL, Системный анализ, BPMN",2026-05-11 17:56:20,js
Habr,habr_1000165267,AppSec-инженер,Банк России,Екатеринбург,False,Зарплата не указанаПохожие специалисты получают 175 000 - 369 000 ₽,SAST/DAST,2026-05-11 17:56:20,js
Habr,habr_1000166228,Head of Engineering,AlemX,Не указан,True,от 400 000 до 450 000 ₽,"CI/CD, Git, Английский язык, Управление проектами, Docker",2026-05-11 17:56:20,js
Habr,habr_1000166232,Разработчик интерфейсов в Видеоплеер,Яндекс,Москва,False,Зарплата не указанаПохожие специалисты получают 300 000 - 400 000 ₽,"React, TypeScript",2026-05-11 17:56:23,typescript
Habr,habr_1000165913,Инженер по автоматизации тестирования java,Банк России,Томск,False,Зарплата не указанаПохожие специалисты получают 150 000 - 232 000 ₽,"Функциональное тестирование, Java, Apache Maven, Junit, Selenium",2026-05-11 17:56:29,java
Habr,habr_1000166182,Инженер по автоматизации тестирования (Java),Банк России,Казань,False,Зарплата не указанаПохожие специалисты получают 150 000 - 233 000 ₽,"Java, Тестирование UI, Selenide, JDBC, SQL",2026-05-11 17:56:29,java
Habr,habr_1000163599,QA Engineer Fullstack (Java/Kotlin),SimbirSoft,Не указан,True,Зарплата не указанаПохожие специалисты получают 130 000 - 233 000 ₽,"Java, Kotlin, Junit, TestNG, REST Assured",2026-05-11 17:56:29,java
Habr,habr_1000136036,SDET QA инженер (Java auto),Банк России,Санкт-Петербург,False,Зарплата не указанаПохожие специалисты получают 161 000 - 247 000 ₽,"ООП, Git, Java, Selenium, SQL",2026-05-11 17:56:29,java
Habr,habr_1000160388,Инженер по тестированию (ОС Astra Linux),Группа Астра,Москва,False,Зарплата не указанаПохожие специалисты получают 80 000 - 200 000 ₽,"Linux, Bash, Ручное тестирование",2026-05-11 17:56:29,java
Habr,habr_1000165158,Руководитель отдела тестирования,Анонимный работодатель,Санкт-Петербург,False,Зарплата не указанаПохожие специалисты получают 318 000 - 418 000 ₽,TestRail,2026-05-11 17:56:29,java
Habr,habr_1000152136,Java разработчик,Т-Банк,Не указан,True,Зарплата не указанаПохожие специалисты получают 292 000 - 430 000 ₽,"Java, Spring Boot, Apache Kafka, PostgreSQL, Docker",2026-05-11 17:56:29,java
Habr,habr_1000165831,Java-разработчик,SimbirSoft,Не указан,True,,"Java, Spring Boot, Apache Kafka, Apache Maven, Kubernetes",2026-05-11 17:56:29,java
Habr,habr_1000165768,Java-разработчик,БФТ - Холдинг,Москва,True,Зарплата не указанаПохожие специалисты получают 212 000 - 400 000 ₽,"Spring Boot, Java, PostgreSQL, Apache Kafka",2026-05-11 17:56:29,java
Habr,habr_1000161257,Java разработчик (СОПББ),ИТ-Холдинг Т1,Екатеринбург,True,Зарплата не указанаПохожие специалисты получают 300 000 - 400 000 ₽,Java,2026-05-11 17:56:32,java
Habr,habr_1000161258,Java Developer eFX,ИТ-Холдинг Т1,Ижевск,False,Зарплата не указанаПохожие специалисты получают 253 000 - 383 000 ₽,"ООП, Java",2026-05-11 17:56:32,java
Habr,habr_1000166342,Инженер по тестированию Платформа Android,Онлайн-кинотеатр Иви,Москва,False,Зарплата не указанаПохожие специалисты получают 142 000 - 238 000 ₽,"Git, SQL, Тестирование ПО, Android studio, Клиент-серверные приложения",2026-05-11 17:56:32,java
Habr,habr_1000165674,Разработчик на Java/Kotlin в Финтех Яндекса,Яндекс,Санкт-Петербург,True,Зарплата не указанаПохожие специалисты получают 325 000 - 442 000 ₽,"Java, Apache Kafka, PostgreSQL, Kubernetes, Redis",2026-05-11 17:56:32,java
